Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
534b78d2-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""And I love that you can customize the cover and slide it right in there."", ""rephrased_it(without experience & observation)"":""The user mentioned that they love the feature of customizing the cover and sliding it right in. This shows that the user has experienced the cover design personally."", ""sentiment"":""positive""}",6,0,2.036686182022095,https://amazon.com/dp/B00FG2NAC2,"I purchased these for college as a first time freshman doing distance-learning.

They’re great, there are durable and super sturdy.

they hold a lot of stuff.

It’s an incredible value for the money and I plan to re-purchase for the winter semester.

And I love that you can customize the cover and slide it right in there.

So I know which binder belongs to which class.

They haven’t torn or ripped or stretched out.

The binder rings did you have to be a little careful with.","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'And I love that you can customize the cover and slide it right in there.', 'rephrased_it(without experience & observation)': 'The user mentioned that they love the feature of customizing the cover and sliding it right in. This shows that the user has experienced the cover design personally.', 'sentiment': 'positive'}",cover design,The user mentioned that they love the feature of customizing the cover and sliding it right in. This shows that the user has experienced the cover design personally.,,"I love the feature of customizing the cover and sliding it right in, which shows my personal experience with the cover design.",492624,NO,"I love the feature of customizing the cover and sliding it right in, which shows my personal experience with the cover design.",38,403523,2024-06-06T08:25:14.500536Z,2024-06-06T08:25:14.500589Z,11.681,YES,different
534b78d2-8cba-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""Two out of the four binders came with the metal strip that holds the papers separated from the white cover."", ""rephrased_it(without experience & observation)"":""The user mentioned that two out of the four binders came with the metal strip that holds the papers separated from the white cover."", ""sentiment"":""neutral""}",5,0,2.204585313796997,https://amazon.com/dp/B00FG2NAC2,"Two out of the four binders came with the metal strip that holds the papers separated from the white cover.

I really needed these at that time so ended up using the other two, but can see how it’s seems to be just glued in very lightly and will probably come off too as with use.","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'Two out of the four binders came with the metal strip that holds the papers separated from the white cover.', 'rephrased_it(without experience & observation)': 'The user mentioned that two out of the four binders came with the metal strip that holds the papers separated from the white cover.', 'sentiment': 'neutral'}",cover design,The user mentioned that two out of the four binders came with the metal strip that holds the papers separated from the white cover.,,Two of our binders came with the metal strip that separates papers from the white cover.,492623,YES,Two of our binders came with the metal strip that separates papers from the white cover.,38,403521,2024-06-06T08:25:01.557726Z,2024-06-06T08:25:01.557776Z,2.937,NO,different
534b78d2-8cba-11ed-a7ba-930ee103a0a2,0,3,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"": ""However, there are no ‘ClearVue cover and spine to easily find papers, school supplies and office supplies’ as stated on Amazon."", ""rephrased_it(without experience & observation)"":""The user has complained that the binders do not have the 'ClearVue cover and spine to easily find papers, school supplies and office supplies' as advertised on Amazon."", ""sentiment"":""negative""}",2,0,2.463043928146362,https://amazon.com/dp/B00FG2NAC2,"  So far binders are okay. Nothing broke and covers are easy to clean. However, there are no “ClearVue cover and spine to easily find papers, school supplies and office supplies” as stated on Amazon. The ClearVue covers and spine  are the reason I bought the binders! I wanted to add a replaceable cover and title on the spine to change was needed. . T. There are 2 fairly shallow and flimsy, tight pockets for a very little storage,  but, as I said, no “ ClearVue cover and spine” to personalize. I would have sent them back but I needed binders for a large project immediately. I will now  have to purchase or improvise a clear slot and cover for the binders. Although it’s not the end of the world, Why advertise something you can’t provide.","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'However, there are no ‘ClearVue cover and spine to easily find papers, school supplies and office supplies’ as stated on Amazon.', 'rephrased_it(without experience & observation)': ""The user has complained that the binders do not have the 'ClearVue cover and spine to easily find papers, school supplies and office supplies' as advertised on Amazon."", 'sentiment': 'negative'}",cover design,"The user has complained that the binders do not have the 'ClearVue cover and spine to easily find papers, school supplies and office supplies' as advertised on Amazon.",,"I have complained that the binders do not have the 'ClearVue cover and spine' as advertised on Amazon, making it difficult to find papers, school supplies, and office supplies.",492622,NO,"I have complained that the binders do not have the 'ClearVue cover and spine' as advertised on Amazon, making it difficult to find papers, school supplies, and office supplies.",38,403520,2024-06-06T08:24:57.478787Z,2024-06-06T08:24:57.478840Z,2.902,YES,different
534b78d2-8cba-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""I did notice that the rings require more force to open/close than previous binders that Ive purchased."", ""rephrased_it(without experience & observation)"":""The user mentioned that the rings require more force to open/close than previous binders that he purchased."", ""sentiment"":""neutral""}",4,0,1.874170780181885,https://amazon.com/dp/B00FG2NAC2,"""  Decent quality and look like theyll hold up well.

The rings all line up nice and tight, so you dont have to worry about pages snagging or slipping.

I did notice that the rings require more force to open/close than previous binders that Ive purchased.

This doesnt bother me, but thought I should point it out in case its a nuisance to anyone else.""","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'I did notice that the rings require more force to open/close than previous binders that Ive purchased.', 'rephrased_it(without experience & observation)': 'The user mentioned that the rings require more force to open/close than previous binders that he purchased.', 'sentiment': 'neutral'}",closure mechanism,The user mentioned that the rings require more force to open/close than previous binders that he purchased.,,I noticed that the rings require more force to open/close than my previous binders.,492621,NO,I noticed that the rings require more force to open/close than my previous binders.,38,403519,2024-06-06T08:24:53.321265Z,2024-06-06T08:24:53.321319Z,2.397,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,2,"{""feature"":""ring size capacity of round-ring-binders"", ""actual_sentence_extracted"":""These binders are just barely big enough for 3-hole punched loose leaf letter sized paper."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders are barely big enough for 3-hole punched loose leaf letter sized paper."", ""sentiment"":""negative""}",7,0,1.922356128692627,https://amazon.com/dp/B00BL3ESU8,"These binders are just barely big enough for 3-hole punched loose leaf letter sized paper.

You've got about a 1/8"" tolerance between both locking levers.

Fine for industrially produced loose leaf paper, but if you're using papers punched yourself, it's an impossible standard to hit with your regular hand-operated 3-hole punch.

, Very disappointing, saving a few pennies is a real hassle for just turning pages.","{'feature': 'ring size capacity of round-ring-binders', 'actual_sentence_extracted': 'These binders are just barely big enough for 3-hole punched loose leaf letter sized paper.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders are barely big enough for 3-hole punched loose leaf letter sized paper.', 'sentiment': 'negative'}",ring size capacity,The user mentioned that the binders are barely big enough for 3-hole punched loose leaf letter sized paper.,,The binders barely fit 3-hole punched loose leaf letter sized paper.,492619,NO,The binders barely fit 3-hole punched loose leaf letter sized paper.,38,403516,2024-06-06T08:24:30.849333Z,2024-06-06T08:24:30.849384Z,1.987,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,2,1,"{""feature"":""ring size capacity of round-ring-binders"", ""actual_sentence_extracted"":""The three rings inside are also placed on the face of the binder on the right side not in the middle which makes it awkward when you documents in it."", ""rephrased_it(without experience & observation)"":""The user mentioned that the rings are placed on the face of the binder on the right side not in the middle which makes it awkward when you documents in it."", ""sentiment"":""negative""}",6,0,2.448626756668091,https://amazon.com/dp/B00BL3ESU8,"I was so excited about these binders because the price is right but I was very disappointed when I got.

They look really cheap, thin, and flimsy.

They are also shinny and slippery.

The three rings inside are also placed on the face of the binder on the right side not in the middle which makes it awkward when you documents in it.","{'feature': 'ring size capacity of round-ring-binders', 'actual_sentence_extracted': 'The three rings inside are also placed on the face of the binder on the right side not in the middle which makes it awkward when you documents in it.', 'rephrased_it(without experience & observation)': 'The user mentioned that the rings are placed on the face of the binder on the right side not in the middle which makes it awkward when you documents in it.', 'sentiment': 'negative'}",ring size capacity,The user mentioned that the rings are placed on the face of the binder on the right side not in the middle which makes it awkward when you documents in it.,,"The rings on the binder are placed on the right side of the face, which makes it awkward to insert documents.",492618,YES,"The rings on the binder are placed on the right side of the face, which makes it awkward to insert documents.",38,403514,2024-06-06T08:24:27.544902Z,2024-06-06T08:24:27.544948Z,2.858,YES,same
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""ring size capacity of round-ring-binders"", ""actual_sentence_extracted"":""I like the Clearview on the front and the side and I used them to put sheet music in so Im very very pleased."", ""rephrased_it(without experience & observation)"":""The user mentioned that he is very pleased with the binders because he used them to put sheet music in and he likes the Clearview on the front and the side."", ""sentiment"":""positive""}",5,0,2.311866521835327,https://amazon.com/dp/B00BL3ESU8,"""I love everything about these binders theyre lightweight they have around ring they snapped shut really well.

I like the Clearview on the front and the side

and I used them to put sheet music in so Im very very pleased.

Every one is of high quality.

This is also a very good value.

I was not paid or compensated for my review in any way.""","{'feature': 'ring size capacity of round-ring-binders', 'actual_sentence_extracted': 'I like the Clearview on the front and the side and I used them to put sheet music in so Im very very pleased.', 'rephrased_it(without experience & observation)': 'The user mentioned that he is very pleased with the binders because he used them to put sheet music in and he likes the Clearview on the front and the side.', 'sentiment': 'positive'}",ring size capacity,The user mentioned that he is very pleased with the binders because he used them to put sheet music in and he likes the Clearview on the front and the side.,,I am very pleased with the binders as I used them to put sheet music in and I like the Clearview on the front and the side.,492617,NO,I am very pleased with the binders as I used them to put sheet music in and I like the Clearview on the front and the side.,38,403512,2024-06-06T08:24:23.264903Z,2024-06-06T08:24:23.264952Z,3.364,NO,same
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,26,5,"{""feature"":""pockets and dividers of round-ring-binders"", ""actual_sentence_extracted"":""They have the clear covers all around so you can insert whatever you like in the front or back, and along the edge. They have the little flat pockets inside the front and back cover."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders have clear covers all around and little flat pockets inside the front and back cover."", ""sentiment"":""positive""}",2,0,2.411181449890137,https://amazon.com/dp/B00BL3ESU8,"These arrived in great condition and they worked just fine.  

They are binders.  

You open up the clips, stick some pages in, and close the clips.  

They seem secure enough, and protective enough.  

They have the clear covers all around so you can insert whatever you like in the front or back, and along the edge.  

They have the little flat pockets inside the front and back cover.  

In short, they are just what you would expect, and they seem to be an excellent value.","{'feature': 'pockets and dividers of round-ring-binders', 'actual_sentence_extracted': 'They have the clear covers all around so you can insert whatever you like in the front or back, and along the edge. They have the little flat pockets inside the front and back cover.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders have clear covers all around and little flat pockets inside the front and back cover.', 'sentiment': 'positive'}",pockets and dividers,The user mentioned that the binders have clear covers all around and little flat pockets inside the front and back cover.,,The binders have clear covers all around and little flat pockets inside the front and back cover.,492616,YES,The binders have clear covers all around and little flat pockets inside the front and back cover.,38,403511,2024-06-06T08:24:18.685191Z,2024-06-06T08:24:18.685240Z,7.4,YES,same
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""pockets and dividers of round-ring-binders"", ""actual_sentence_extracted"":""These binders have clear pockets for a cover page and binder spine information."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders have clear pockets for a cover page and binder spine information."", ""sentiment"":""positive""}",1,0,1.828639984130859,https://amazon.com/dp/B00BL3ESU8,"I am a fanatic for organization.  

I like to keep 3-ring binders on hand to organize my paper work for small projects, and everything is a project.  

These binders have clear pockets for a cover page and binder spine information.  

It allows easy access to the information I need when stored on a desk or bookshelf, and keeps a project information in a single place.  

Very economical!","{'feature': 'pockets and dividers of round-ring-binders', 'actual_sentence_extracted': 'These binders have clear pockets for a cover page and binder spine information.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders have clear pockets for a cover page and binder spine information.', 'sentiment': 'positive'}",pockets and dividers,The user mentioned that the binders have clear pockets for a cover page and binder spine information.,,Our binders have clear pockets for cover page and binder spine information.,492615,NO,Our binders have clear pockets for cover page and binder spine information.,38,403510,2024-06-06T08:24:10.002077Z,2024-06-06T08:24:10.002129Z,2.599,NO,same
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'Other than that, very nicely made, moderately heavy duty, so they should stand up to a decent amount of use and abuse', 'rephrased_it(without experience & observation)': 'The reviewer mentioned that the binder is moderately heavy duty and should stand up to a decent amount of use and abuse.', 'sentiment': 'positive'}""",4,0,2.308018207550049,https://amazon.com/dp/B00BL3ESU8,"""I gave these four stars only because some of the vinyl covering had some minor imperfections, so if youre looking for this to be used as a presentation binder, you may want to go to a more expensive one. If youre looking for a well built, sturdy binder for every day use, this is the one! Other than that, very nicely made, moderately heavy duty, so they should stand up to a decent amount of use and abuse. The rings are heavy duty, as is the spring that holds them open/closed. I will definitely purchase more of these.""","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'Other than that, very nicely made, moderately heavy duty, so they should stand up to a decent amount of use and abuse', 'rephrased_it(without experience & observation)': 'The reviewer mentioned that the binder is moderately heavy duty and should stand up to a decent amount of use and abuse.', 'sentiment': 'positive'}",material durability,The reviewer mentioned that the binder is moderately heavy duty and should stand up to a decent amount of use and abuse.,,The binder is moderately heavy duty and should stand up to a decent amount of use and abuse.,492613,NO,The binder is moderately heavy duty and should stand up to a decent amount of use and abuse.,38,403507,2024-06-06T08:23:58.208384Z,2024-06-06T08:23:58.208435Z,31.593,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'The metal binder mechanism seems sturdy', 'rephrased_it(without experience & observation)': 'The user has commented that the metal binder mechanism seems sturdy, indicating that the material durability of the round-ring-binders is good.', 'sentiment': 'positive'}""",3,0,1.957069635391235,https://amazon.com/dp/B00BL3ESU8,The 8 binders were taped all the way around with clear packaging tape so 2 binders are very sticky. See photo with the yellow circle around tape residue. All 8 binders are warped looking under the clear front. I attached 2 additional photos. If the warped appearance doesn’t bother you - these will work. The metal binder mechanism seems sturdy. I’ll keep these and slide something inside the clear front panel to hide the wavy look underneath. I could return but I’m using them to store rubber stamps so it’ll work.,"{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'The metal binder mechanism seems sturdy', 'rephrased_it(without experience & observation)': 'The user has commented that the metal binder mechanism seems sturdy, indicating that the material durability of the round-ring-binders is good.', 'sentiment': 'positive'}",material durability,"The user has commented that the metal binder mechanism seems sturdy, indicating that the material durability of the round-ring-binders is good.",,"I have commented that the metal binder mechanism is sturdy, indicating good material durability of the round-ring-binders.",492612,NO,"I have commented that the metal binder mechanism is sturdy, indicating good material durability of the round-ring-binders.",38,403506,2024-06-06T08:23:22.978133Z,2024-06-06T08:23:22.978201Z,5.686,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,2,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""The plastic used has no elasticity, so when it is stretched even the slightest it breaks."", ""rephrased_it(without experience & observation)"":""The user mentioned that the plastic used in the binders has no elasticity and breaks when stretched even slightly."", ""sentiment"":""negative""}",2,0,1.936806678771973,https://amazon.com/dp/B00BL3ESU8,"Not very durable binders.

Bought them for school so I could have smaller individual ones for each class.

The plastic used has no elasticity, so when it is stretched even the slightest it breaks.

They look nice otherwise and the rings themselves have been sturdy so far, however I would not buy them again.","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'The plastic used has no elasticity, so when it is stretched even the slightest it breaks.', 'rephrased_it(without experience & observation)': 'The user mentioned that the plastic used in the binders has no elasticity and breaks when stretched even slightly.', 'sentiment': 'negative'}",material durability,The user mentioned that the plastic used in the binders has no elasticity and breaks when stretched even slightly.,,The plastic used in our binders has no elasticity and breaks when stretched even slightly.,492611,YES,The plastic used in our binders has no elasticity and breaks when stretched even slightly.,38,403505,2024-06-06T08:23:15.745204Z,2024-06-06T08:23:15.745255Z,2.504,YES,same
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,23,5,"{""feature"":""material durability of round-ring-binders"", ""actual_sentence_extracted"":""I cant comment on Durability or sturdiness because for all I know they could fall apart in a week or so, but if you want a bunch of binders for a presentation or whatever, these are great."", ""rephrased_it(without experience & observation)"":""The user mentioned that he cannot comment on the durability or sturdiness of the product, but if someone needs a large number of binders for a presentation, these are great."", ""sentiment"":""positive""}",1,0,2.727880954742432,https://amazon.com/dp/B00BL3ESU8,"""I dont remember finding any binders that didnt work in our batch, like other reviewers mentioned.

We were able to use them all to prepare binders for a conference.

Thats a solid 5/5 on value from me.

I cant comment on Durability or sturdiness because for all I know they could fall apart in a week or so, but if you want a bunch of binders for a presentation or whatever, these are great.""","{'feature': 'material durability of round-ring-binders', 'actual_sentence_extracted': 'I cant comment on Durability or sturdiness because for all I know they could fall apart in a week or so, but if you want a bunch of binders for a presentation or whatever, these are great.', 'rephrased_it(without experience & observation)': 'The user mentioned that he cannot comment on the durability or sturdiness of the product, but if someone needs a large number of binders for a presentation, these are great.', 'sentiment': 'positive'}",material durability,"The user mentioned that he cannot comment on the durability or sturdiness of the product, but if someone needs a large number of binders for a presentation, these are great.",,"If you need a large number of binders for a presentation, these are great.",492610,NO,"If you need a large number of binders for a presentation, these are great.",38,403504,2024-06-06T08:23:11.941586Z,2024-06-06T08:23:11.941637Z,2.43,NO,same
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""I gave these four stars only because some of the vinyl covering had some minor imperfections"", ""rephrased_it(without experience & observation)"":""The user gave a 4-star rating because of minor imperfections in the vinyl covering."", ""sentiment"":""neutral""}",4,0,1.796500205993652,https://amazon.com/dp/B00BL3ESU8,"""I gave these four stars only because some of the vinyl covering had some minor imperfections, so if youre looking for this to be used as a presentation binder, you may want to go to a more expensive one.

If youre looking for a well built, sturdy binder for every day use, this is the one!

Other than that, very nicely made, moderately heavy duty, so they should stand up to a decent amount of use and abuse.

The rings are heavy duty, as is the spring that holds them open/closed.","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'I gave these four stars only because some of the vinyl covering had some minor imperfections', 'rephrased_it(without experience & observation)': 'The user gave a 4-star rating because of minor imperfections in the vinyl covering.', 'sentiment': 'neutral'}",cover design,The user gave a 4-star rating because of minor imperfections in the vinyl covering.,,I gave a 4-star rating due to minor imperfections in the vinyl covering.,492609,NO,I gave a 4-star rating due to minor imperfections in the vinyl covering.,38,403503,2024-06-06T08:23:08.592367Z,2024-06-06T08:23:08.592428Z,2.275,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,26,5,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""They have the clear covers all around so you can insert whatever you like in the front or back, and along the edge."", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders have clear covers all around so that user can insert whatever he likes in the front or back, and along the edge."", ""sentiment"":""positive""}",3,0,2.227272033691406,https://amazon.com/dp/B00BL3ESU8,"These arrived in great condition and they worked just fine.  

They are binders.  

You open up the clips, stick some pages in, and close the clips.  

They seem secure enough, and protective enough.  

They have the clear covers all around so you can insert whatever you like in the front or back, and along the edge.  

They have the little flat pockets inside the front and back cover.  

In short, they are just what you would expect, and they seem to be an excellent value.","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'They have the clear covers all around so you can insert whatever you like in the front or back, and along the edge.', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders have clear covers all around so that user can insert whatever he likes in the front or back, and along the edge.', 'sentiment': 'positive'}",cover design,"The user mentioned that the binders have clear covers all around so that user can insert whatever he likes in the front or back, and along the edge.",,"The binders have clear covers all around, allowing me to insert whatever I like in the front, back, and along the edge.",492608,YES,"The binders have clear covers all around, allowing me to insert whatever I like in the front, back, and along the edge.",38,403501,2024-06-06T08:23:04.876545Z,2024-06-06T08:23:04.876597Z,2.618,YES,same
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"":""I love that they have a clear cover."", ""rephrased_it(without experience & observation)"":""The user expressed his liking for the clear cover of the binders."", ""sentiment"":""positive""}",2,0,1.530143022537231,https://amazon.com/dp/B00BL3ESU8,"I was very happy with these binders.

They are sturdy, the rings line up perfectly & i love that they have a clear cover.

I was able to personalize them simply by sliding a print off under the front cover!

The price was about 20% what they would have cost from from a big, discount type store!","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'I love that they have a clear cover.', 'rephrased_it(without experience & observation)': 'The user expressed his liking for the clear cover of the binders.', 'sentiment': 'positive'}",cover design,The user expressed his liking for the clear cover of the binders.,,I like the clear cover of the binders.,492607,NO,I like the clear cover of the binders.,38,403498,2024-06-06T08:22:48.829048Z,2024-06-06T08:22:48.829110Z,2.503,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,23,2,"{""feature"":""cover design of round-ring-binders"", ""actual_sentence_extracted"": ""The binders are basically okay, but they unfortunately look (and are) a bit cheap"", ""rephrased_it(without experience & observation)"":""The user has mentioned that the binders look and feel cheap, which is the specific information related to the feature: cover design of round-ring-binders."", ""sentiment"":""negative""}",1,0,2.228932857513428,https://amazon.com/dp/B00BL3ESU8,"""The binders are basically okay, but they unfortunately look (and are) a bit cheap.  First, there are dents on the inside of the front and back covers in almost every corner -- maybe from the way these were packed.  Regardless, the dents dont look or feel good. Also, both the clear plastic that wraps the white covers and the white plastic itself isnt pulled tight on most of the binders, which creates wrinkles/air pockets that just dont look good.  I will be looking for another manufacturer next time I need these.""","{'feature': 'cover design of round-ring-binders', 'actual_sentence_extracted': 'The binders are basically okay, but they unfortunately look (and are) a bit cheap', 'rephrased_it(without experience & observation)': 'The user has mentioned that the binders look and feel cheap, which is the specific information related to the feature: cover design of round-ring-binders.', 'sentiment': 'negative'}",cover design,"The user has mentioned that the binders look and feel cheap, which is the specific information related to the feature: cover design of round-ring-binders.",,"The binders feel cheap, which is specific to the cover design of round-ring-binders.",492606,NO,"The binders feel cheap, which is specific to the cover design of round-ring-binders.",38,403497,2024-06-06T08:22:43.403323Z,2024-06-06T08:22:43.403376Z,4.136,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""closure mechanism of round-ring-binders"", ""actual_sentence_extracted"":""they snapped shut really well"", ""rephrased_it(without experience & observation)"":""The user mentioned that the binders snapped shut really well."", ""sentiment"":""positive""}",4,0,1.407432317733765,https://amazon.com/dp/B00BL3ESU8,"""I love everything about these binders theyre lightweight they have around ring they snapped shut really well.

I like the Clearview on the front and the side

and I used them to put sheet music in so Im very very pleased.

Every one is of high quality.

This is also a very good value.

I was not paid or compensated for my review in any way.""","{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'they snapped shut really well', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders snapped shut really well.', 'sentiment': 'positive'}",closure mechanism,The user mentioned that the binders snapped shut really well.,,The binders snap shut really well.,492605,NO,The binders snap shut really well.,38,403496,2024-06-06T08:22:37.721804Z,2024-06-06T08:22:37.721859Z,2.707,YES,different
0291f47b-8cbb-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'The metal binder mechanism seems sturdy', 'rephrased_it(without experience & observation)': 'The user has mentioned that the metal binder mechanism seems sturdy.', 'sentiment': 'positive'}""",1,0,1.656084775924683,https://amazon.com/dp/B00BL3ESU8,The 8 binders were taped all the way around with clear packaging tape so 2 binders are very sticky. See photo with the yellow circle around tape residue. All 8 binders are warped looking under the clear front. I attached 2 additional photos. If the warped appearance doesn’t bother you - these will work. The metal binder mechanism seems sturdy. I’ll keep these and slide something inside the clear front panel to hide the wavy look underneath. I could return but I’m using them to store rubber stamps so it’ll work.,"{'feature': 'closure mechanism of round-ring-binders', 'actual_sentence_extracted': 'The metal binder mechanism seems sturdy', 'rephrased_it(without experience & observation)': 'The user has mentioned that the metal binder mechanism seems sturdy.', 'sentiment': 'positive'}",closure mechanism,The user has mentioned that the metal binder mechanism seems sturdy.,,The metal binder mechanism seems sturdy.,492604,NO,The metal binder mechanism seems sturdy.,38,403495,2024-06-06T08:22:33.688167Z,2024-06-06T08:22:33.688216Z,2.531,OTHER,different
0291f46e-8cbb-11ed-a7ba-930ee103a0a2,0,1,"{""feature"":""ring size capacity of round-ring-binders"", ""actual_sentence_extracted"": ""I got this because I really need a good 1\"" binder for some display pieces - and I don’t have a lot of time before I need to have this put together"", ""rephrased_it(without experience & observation)"":""The user needed a good 1\"" binder for some display pieces and bought this product for that purpose."", ""sentiment"":""negative""}",3,0,2.50771164894104,https://amazon.com/dp/B00006IEM5,"Seriously? I got this because I really need a good 1"" binder for some display pieces - and I don't have a lot of time before I need to have this put together. Just opened the package and it's not only still wet but it literally smells of sanitizer- Someone obviously cleaned it up and just tossed it out to the next customer after it was used already., ""Im still using it because I have no choice but its pretty disappointing - I cant even start filling it with work because I have to wait for it to dry."", ""There are no insert papers - youd at least expect the Avery logo and the spine sticker to be on it. Just blank pages, a tiny white item number sticker on the front that I have to try and work off, a damp portfolio that I cant even use because itll wreck the paper, and the strong scent of the sanitizer."", ""You dont need to sanitize new items. The stuff is all on the *inside* of the clear cover. Also the actual stamp that says Avery? Faded where they washed it."", ""I dont mind considering used items, but I want to know Im getting them used on purpose. Not something sent and passed off as a brand new item - which I was buying new because I plan to use it for a few years for work.""","{'feature': 'ring size capacity of round-ring-binders', 'actual_sentence_extracted': 'I got this because I really need a good 1"" binder for some display pieces - and I don’t have a lot of time before I need to have this put together', 'rephrased_it(without experience & observation)': 'The user needed a good 1"" binder for some display pieces and bought this product for that purpose.', 'sentiment': 'negative'}",ring size capacity,"The user needed a good 1"" binder for some display pieces and bought this product for that purpose.",,"I needed a good 1"" binder for some display pieces and bought this product for that purpose.",492603,NO,"I needed a good 1"" binder for some display pieces and bought this product for that purpose.",38,403494,2024-06-06T08:22:28.631082Z,2024-06-06T08:22:28.631131Z,4.755,YES,different
0291f46e-8cbb-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'ring size capacity of round-ring-binders', 'actual_sentence_extracted': 'DURABLE... they hold up, the rings stay close, and function as intended', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders are durable and the rings stay close and function as intended.', 'sentiment': 'positive'}""",1,0,2.054102420806885,https://amazon.com/dp/B00006IEM5,"One of the most annoying things about purchasing school supplies is buying things that are so cheap they have to be replaced again and again thru the school year., These binders will make you very happy that way:,  - DURABLE... they hold up, the rings stay close, and function as intended,  - TIGHT - they hold your pages firmly, without sloshing around like some binders,  - If you choose to use the little SLIDE IN A PAGE cover, that holds nice and tightly, too.,  - WEAR THE ENTIRE YEAR - Have no fear:  Buy once, and probably use them again even NEXT YEAR (unless your teen has decorated the outside with Sharpie, and now they want a NEW one to deface next year.  : ), Great choice!","{'feature': 'ring size capacity of round-ring-binders', 'actual_sentence_extracted': 'DURABLE... they hold up, the rings stay close, and function as intended', 'rephrased_it(without experience & observation)': 'The user mentioned that the binders are durable and the rings stay close and function as intended.', 'sentiment': 'positive'}",ring size capacity,The user mentioned that the binders are durable and the rings stay close and function as intended.,,The binders are durable and the rings function as intended by staying close.,492602,NO,The binders are durable and the rings function as intended by staying close.,38,403493,2024-06-06T08:22:22.660243Z,2024-06-06T08:22:22.660303Z,2.265,YES,different
