Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""leak-proof of bento-boxes"", ""actual_sentence_extracted"":""I also can tell you these are leak proof but you do have to make sure the lid actually snaps into place."", ""rephrased_it(without experience & observation)"":""The user mentioned that the bento-boxes are leak proof, but one has to make sure that the lid snaps into place."", ""sentiment"":""positive""}",4,0,2.08146858215332,https://amazon.com/dp/B07BCDNQSK,"I also can tell you these are leak proof but you do have to make sure the lid actually snaps into place.

I could also see these being useful for craft supplies like buttons or beads and also for your kids (snack for travel, small toys, etc.).

Overall, great product!""","{'feature': 'leak-proof of bento-boxes', 'actual_sentence_extracted': 'I also can tell you these are leak proof but you do have to make sure the lid actually snaps into place.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento-boxes are leak proof, but one has to make sure that the lid snaps into place.', 'sentiment': 'positive'}",leak-proof,"The user mentioned that the bento-boxes are leak proof, but one has to make sure that the lid snaps into place.",,"The bento-boxes are leak proof, but make sure the lid snaps into place.",527146,NO,"The bento-boxes are leak proof, but make sure the lid snaps into place.",30,442357,2024-06-17T06:06:50.686676Z,2024-06-17T06:06:50.686710Z,120.951,YES,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""leak-proof of bento-boxes"", ""actual_sentence_extracted"":""They are practically leak-proof, easily containing thicker liquids like yogurt."", ""rephrased_it(without experience & observation)"":""The user mentioned that the containers are almost leak-proof and can hold thicker liquids like yogurt."", ""sentiment"":""positive""}",1,0,1.704366445541382,https://amazon.com/dp/B07BCDNQSK,"These are the perfect containers for my toddler’s lunch at preschool.

They are practically leak-proof, easily containing thicker liquids like yogurt.

The only leak we had was frozen fruit as it thawed.

The cups are a good size and I often layer multiple foods in the same cup.

They wash and wear well, even after almost a year of weekly use.","{'feature': 'leak-proof of bento-boxes', 'actual_sentence_extracted': 'They are practically leak-proof, easily containing thicker liquids like yogurt.', 'rephrased_it(without experience & observation)': 'The user mentioned that the containers are almost leak-proof and can hold thicker liquids like yogurt.', 'sentiment': 'positive'}",leak-proof,The user mentioned that the containers are almost leak-proof and can hold thicker liquids like yogurt.,,The containers can hold thicker liquids like yogurt and are almost leak-proof.,527145,YES,The containers can hold thicker liquids like yogurt and are almost leak-proof.,30,442345,2024-06-17T06:04:44.246287Z,2024-06-17T06:04:44.246354Z,4.823,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,2,1,"{""feature"":""insulation of bento-boxes"", ""actual_sentence_extracted"":""The food i put in these spoiled (cheese went hard, nuts went soft, etc) from being exposed to the air."", ""rephrased_it(without experience & observation)"":""The user mentioned that the food spoiled because it was exposed to the air. The cheese went hard and nuts went soft."", ""sentiment"":""negative""}",4,0,2.08041787147522,https://amazon.com/dp/B07BCDNQSK,"""This didnt seal effectively at all.

The food i put in these spoiled (cheese went hard, nuts went soft, etc) from being exposed to the air.

I could maybe use these to transport lunch on the same day I pack it, but theyre basically useless if youre keeping food for any longer than that.""","{'feature': 'insulation of bento-boxes', 'actual_sentence_extracted': 'The food i put in these spoiled (cheese went hard, nuts went soft, etc) from being exposed to the air.', 'rephrased_it(without experience & observation)': 'The user mentioned that the food spoiled because it was exposed to the air. The cheese went hard and nuts went soft.', 'sentiment': 'negative'}",insulation,The user mentioned that the food spoiled because it was exposed to the air. The cheese went hard and nuts went soft.,,"I noticed that the food spoiled because it was exposed to the air. The cheese went hard and nuts went soft.

 The food spoiled due to exposure to air, causing the cheese to go hard and nuts to go soft.",527144,NO,"I noticed that the food spoiled because it was exposed to the air. The cheese went hard and nuts went soft.

 The food spoiled due to exposure to air, causing the cheese to go hard and nuts to go soft.",30,442343,2024-06-17T06:04:37.935773Z,2024-06-17T06:04:37.935815Z,12.774,NO,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""insulation of bento-boxes"", ""actual_sentence_extracted"":""I dropped it a few times and they seem to be leak proof."", ""rephrased_it(without experience & observation)"":""The user mentioned that the bento-boxes are leak proof and can withstand a few drops."", ""sentiment"":""positive""}",2,0,1.739800453186035,https://amazon.com/dp/B07BCDNQSK,", They fit nicely in a lunch box with ice when needed.

Portion sizes are perfect.  

The sections are deep.  

I dropped it a few times and they seem to be leak proof.  

The cover is designed to keep each portion individually protected so that one portion does not get mixed with the others.

, ""Im very happy with them .""","{'feature': 'insulation of bento-boxes', 'actual_sentence_extracted': 'I dropped it a few times and they seem to be leak proof.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento-boxes are leak proof and can withstand a few drops.', 'sentiment': 'positive'}",insulation,The user mentioned that the bento-boxes are leak proof and can withstand a few drops.,,Our bento-boxes are leak proof and can withstand a few drops.,527143,NO,Our bento-boxes are leak proof and can withstand a few drops.,30,442342,2024-06-17T06:04:19.070321Z,2024-06-17T06:04:19.070366Z,5.212,OTHER,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'insulation of bento-boxes', 'actual_sentence_extracted': 'Run them on the top rack of the dishwasher with no heat dry. They will warp if done with heat', 'rephrased_it(without experience & observation)': 'The reviewer advises to run the bento-boxes on the top rack of the dishwasher with no heat dry to avoid warping. ', 'sentiment': 'negative'}""",1,0,2.298227071762085,https://amazon.com/dp/B07BCDNQSK,"They’re a good size. If you’re looking for a comparison, lunchable but a little deeper. If you’re looking for leakproof, look elsewhere. They do clearly state these are not leakproof. There is no gasket so it’s obvious. Run them on the top rack of the dishwasher with no heat dry. They will warp if done with heat. The one thing that bugs me, is in my picture. The broken corner. I ordered 9/1 and after the first use, this corner broke. I’d be willing to change the rating if this is corrected. Overall, decent container but gave a low rating because it broke quickly.","{'feature': 'insulation of bento-boxes', 'actual_sentence_extracted': 'Run them on the top rack of the dishwasher with no heat dry. They will warp if done with heat', 'rephrased_it(without experience & observation)': 'The reviewer advises to run the bento-boxes on the top rack of the dishwasher with no heat dry to avoid warping. ', 'sentiment': 'negative'}",insulation,The reviewer advises to run the bento-boxes on the top rack of the dishwasher with no heat dry to avoid warping. ,,I advise running the bento-boxes on the top rack of the dishwasher with no heat dry to avoid warping.,527142,NO,I advise running the bento-boxes on the top rack of the dishwasher with no heat dry to avoid warping.,30,442341,2024-06-17T06:04:12.505607Z,2024-06-17T06:04:12.505654Z,4.104,OTHER,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""ease of cleaning of bento-boxes"", ""actual_sentence_extracted"":""I love that I can throw them in the dishwasher and that they come in a set so I dont have to stess if one ends up in the sink overnight."", ""rephrased_it(without experience & observation)"":""The user mentioned that he loves that he can throw them in the dishwasher and that they come in a set. This shows that the bento-boxes are easy to clean."", ""sentiment"":""positive""}",8,0,2.503132820129395,https://amazon.com/dp/B07BCDNQSK,"My son is 5 and can easily open and close these on his own.

Theyre perfect to use when I pack his thermos for a hot lunch - I use these to pack the extra side items to go with it.

I also use these on long car rides and plan to take them on our next Disney trip for easy snack storage.

I love that I can throw them in the dishwasher and that they come in a set

so I dont have to stess if one ends up in the sink overnight.

Very durable and easy to clean.""","{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'I love that I can throw them in the dishwasher and that they come in a set so I dont have to stess if one ends up in the sink overnight.', 'rephrased_it(without experience & observation)': 'The user mentioned that he loves that he can throw them in the dishwasher and that they come in a set. This shows that the bento-boxes are easy to clean.', 'sentiment': 'positive'}",ease of cleaning,The user mentioned that he loves that he can throw them in the dishwasher and that they come in a set. This shows that the bento-boxes are easy to clean.,,"I love that I can throw the bento-boxes in the dishwasher and that they come in a set, making them easy to clean.",527141,YES,"I love that I can throw the bento-boxes in the dishwasher and that they come in a set, making them easy to clean.",30,442340,2024-06-17T06:04:07.139813Z,2024-06-17T06:04:07.139877Z,8.144,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""ease of cleaning of bento-boxes"", ""actual_sentence_extracted"":""Easy to clean and as often as we’ve used them, we have not had any broken tabs."", ""rephrased_it(without experience & observation)"":""The user mentioned that the bento-boxes are easy to clean and they have not faced any issues with broken tabs even after frequent use."", ""sentiment"":""positive""}",7,0,2.07650351524353,https://amazon.com/dp/B07BCDNQSK,"My kids now ask me to make “boxes” for them.

I’ve made loads of combinations of boxes for breakfast/lunch/dinner.

Easy to clean and as often as we’ve used them, we have not had any broken tabs.

Love these!!!","{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'Easy to clean and as often as we’ve used them, we have not had any broken tabs.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento-boxes are easy to clean and they have not faced any issues with broken tabs even after frequent use.', 'sentiment': 'positive'}",ease of cleaning,The user mentioned that the bento-boxes are easy to clean and they have not faced any issues with broken tabs even after frequent use.,,"I have not faced any issues with broken tabs on the bento-boxes even after frequent use, and they are easy to clean.",527140,NO,"I have not faced any issues with broken tabs on the bento-boxes even after frequent use, and they are easy to clean.",30,442454,2024-06-17T06:15:23.199006Z,2024-06-17T06:15:23.199052Z,6.135,YES,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'Theyre easy to clean, and so far, theyve held up for at least a dozen uses.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento-boxes are easy to clean and have held up for at least a dozen uses.', 'sentiment': 'positive'}""",6,0,2.125282049179077,https://amazon.com/dp/B07BCDNQSK,"My husband and I are both eating more vegetables this way!

Its hard to pick a healthy option sometimes when it isnt an easy option.

I make these meal/snack packs in batches of 20 boxes at a time.

They stack well clean or filled, theyre easy to clean, and so far, theyve held up for at least a dozen uses.

The price also makes buying these in bulk a good deal.

Each section has a half cup line, which is conveniently the size of a serving of most vegetables.","{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'Theyre easy to clean, and so far, theyve held up for at least a dozen uses.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento-boxes are easy to clean and have held up for at least a dozen uses.', 'sentiment': 'positive'}",ease of cleaning,The user mentioned that the bento-boxes are easy to clean and have held up for at least a dozen uses.,,The bento-boxes have held up for at least a dozen uses and are easy to clean.,527139,YES,The bento-boxes have held up for at least a dozen uses and are easy to clean.,30,442452,2024-06-17T06:15:15.534694Z,2024-06-17T06:15:15.534757Z,4.5,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'It is also easy to clean. We cleaned them on the top rack in the dishwasher and they held up well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento lunch boxes are easy to clean and they held up well when cleaned on the top rack in the dishwasher.', 'sentiment': 'positive'}""",5,0,2.246453046798706,https://amazon.com/dp/B07BCDNQSK,"These bento lunch boxes are leak proof.

They provide amble space for each portion.

Ritz crackers fit nicely.

It is also easy to clean.

We cleaned them on the top rack in the dishwasher and they held up well.

They are also sturdy.

I thought they were going to be more like a cheap disposable plastic ware but was pleasantly surprised by their sturdiness.","{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'It is also easy to clean. We cleaned them on the top rack in the dishwasher and they held up well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento lunch boxes are easy to clean and they held up well when cleaned on the top rack in the dishwasher.', 'sentiment': 'positive'}",ease of cleaning,The user mentioned that the bento lunch boxes are easy to clean and they held up well when cleaned on the top rack in the dishwasher.,,The bento lunch boxes are easy to clean and hold up well when cleaned on the top rack in the dishwasher.,527138,YES,The bento lunch boxes are easy to clean and hold up well when cleaned on the top rack in the dishwasher.,30,442451,2024-06-17T06:15:09.452865Z,2024-06-17T06:15:09.452911Z,3.883,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,2,4,"{""feature"":""ease of cleaning of bento-boxes"", ""actual_sentence_extracted"":""Clean-up is easy, too."", ""rephrased_it(without experience & observation)"":""The user mentioned that cleaning up the bento-boxes is easy."", ""sentiment"":""positive""}",3,0,1.501172065734863,https://amazon.com/dp/B07BCDNQSK,"""Each section is completely sealed off, so no more soggy treats.

I pack these snack boxes at the beginning of the week and grab them as we walk out the door all week.

Everything stays fresh.

Clean-up is easy, too.

I gave it four stars because the tops dont seem as “solid” as the bottoms.

They are a bit flimsy comparatively.""","{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'Clean-up is easy, too.', 'rephrased_it(without experience & observation)': 'The user mentioned that cleaning up the bento-boxes is easy.', 'sentiment': 'positive'}",ease of cleaning,The user mentioned that cleaning up the bento-boxes is easy.,,Cleaning up the bento-boxes is easy.,527137,NO,Cleaning up the bento-boxes is easy.,30,442446,2024-06-17T06:15:03.968074Z,2024-06-17T06:15:03.968106Z,2.625,YES,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""ease of cleaning of bento-boxes"", ""actual_sentence_extracted"":""Easy to clean, colors are pretty and make it easier to also pack snacks for different people in the house since everyone can have their own color."", ""rephrased_it(without experience & observation)"":""The user mentioned that the bento-boxes are easy to clean and they are pretty in color. It also makes it easier to pack snacks for different people in the house since everyone can have their own color."", ""sentiment"":""positive""}",2,0,2.569808483123779,https://amazon.com/dp/B07BCDNQSK,"Nothing has come out from that though.

Easy to clean, colors are pretty and make it easier to also pack snacks for different people in the house since everyone can have their own color.

Not flimsy like some low price tupperware.""","{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'Easy to clean, colors are pretty and make it easier to also pack snacks for different people in the house since everyone can have their own color.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento-boxes are easy to clean and they are pretty in color. It also makes it easier to pack snacks for different people in the house since everyone can have their own color.', 'sentiment': 'positive'}",ease of cleaning,The user mentioned that the bento-boxes are easy to clean and they are pretty in color. It also makes it easier to pack snacks for different people in the house since everyone can have their own color.,,The bento-boxes are easy to clean and pretty in color. It makes packing snacks for different people in the house easier since everyone can have their own color.,527136,NO,The bento-boxes are easy to clean and pretty in color. It makes packing snacks for different people in the house easier since everyone can have their own color.,30,442442,2024-06-17T06:15:00.018561Z,2024-06-17T06:15:00.018621Z,5.22,YES,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,4,"{""feature"":""ease of cleaning of bento-boxes"", ""actual_sentence_extracted"":""Easy to clean and adorable."", ""rephrased_it(without experience & observation)"":""The user mentioned that the bento-boxes are easy to clean and adorable."", ""sentiment"":""positive""}",1,0,1.52212929725647,https://amazon.com/dp/B07BCDNQSK,"""Easy to clean and adorable.

I use these for portion control and theyre convenient when I take day trips or run errands.

Since so many came in the pack, I gave away one each to my mother and a friend and they also love how easy they are to use and clean.

Not sure Id say its completely leak proof, but once you cover it properly and leave the container upright, there arent any accidents.

Id buy this again.""","{'feature': 'ease of cleaning of bento-boxes', 'actual_sentence_extracted': 'Easy to clean and adorable.', 'rephrased_it(without experience & observation)': 'The user mentioned that the bento-boxes are easy to clean and adorable.', 'sentiment': 'positive'}",ease of cleaning,The user mentioned that the bento-boxes are easy to clean and adorable.,,The bento-boxes are adorable and easy to clean.,527135,NO,The bento-boxes are adorable and easy to clean.,30,442432,2024-06-17T06:14:41.333601Z,2024-06-17T06:14:41.333650Z,4.151,YES,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""design of bento-boxes"", ""actual_sentence_extracted"":""The lid is designed to cover each box square so food does not leak, touch or even blend smells with the other food items you have placed in the separate containments."", ""rephrased_it(without experience & observation)"":""The reviewer mentioned that the lid of the box is designed in such a way that it covers each box square, preventing food from leaking, touching or blending smells with other food items."", ""sentiment"":""positive""}",6,0,2.510663986206055,https://amazon.com/dp/B07BCDNQSK,"These boxes are great!  

They contain a bit more than a ""lunchable"" snack from the grocery and are able to be reused and filled with your own food items.  

The lid is designed to cover each box square so food does not leak, touch or even blend smells with the other food items you have placed in the separate containments.","{'feature': 'design of bento-boxes', 'actual_sentence_extracted': 'The lid is designed to cover each box square so food does not leak, touch or even blend smells with the other food items you have placed in the separate containments.', 'rephrased_it(without experience & observation)': 'The reviewer mentioned that the lid of the box is designed in such a way that it covers each box square, preventing food from leaking, touching or blending smells with other food items.', 'sentiment': 'positive'}",design,"The reviewer mentioned that the lid of the box is designed in such a way that it covers each box square, preventing food from leaking, touching or blending smells with other food items.",,"The lid of the box covers each square, preventing food from leaking, touching or blending smells with other food items.",527134,YES,"The lid of the box covers each square, preventing food from leaking, touching or blending smells with other food items.",30,442339,2024-06-17T06:03:57.024433Z,2024-06-17T06:03:57.024478Z,7.456,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""design of bento-boxes"", ""actual_sentence_extracted"":""The cover is designed to keep each portion individually protected so that one portion does not get mixed with the others."", ""rephrased_it(without experience & observation)"":""The user mentioned that the cover is designed in such a way that each portion is individually protected, so that one portion does not get mixed with the others."", ""sentiment"":""positive""}",4,0,2.149672508239746,https://amazon.com/dp/B07BCDNQSK,", They fit nicely in a lunch box with ice when needed.

Portion sizes are perfect.  

The sections are deep.  

I dropped it a few times and they seem to be leak proof.  

The cover is designed to keep each portion individually protected so that one portion does not get mixed with the others.

, ""Im very happy with them .""","{'feature': 'design of bento-boxes', 'actual_sentence_extracted': 'The cover is designed to keep each portion individually protected so that one portion does not get mixed with the others.', 'rephrased_it(without experience & observation)': 'The user mentioned that the cover is designed in such a way that each portion is individually protected, so that one portion does not get mixed with the others.', 'sentiment': 'positive'}",design,"The user mentioned that the cover is designed in such a way that each portion is individually protected, so that one portion does not get mixed with the others.",,"The cover is designed to protect each portion individually, preventing mixing.",527133,YES,"The cover is designed to protect each portion individually, preventing mixing.",30,442337,2024-06-17T06:03:48.202663Z,2024-06-17T06:03:48.202698Z,7.135,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""design of bento-boxes"", ""actual_sentence_extracted"":""I looked and liked the design of these but assumed they would be like regular Tupperware, theyre not! They are much thicker and sturdier and have a really nice feel to them and I love having a few on hand and the colors are great."", ""rephrased_it(without experience & observation)"":""The user mentioned that they liked the design of the bento lunch box but assumed it would be like regular Tupperware. However, it turned out to be much thicker and sturdier with a nice feel to it. The user also loves having a few on hand and the colors are great."", ""sentiment"":""positive""}",3,0,3.434149980545044,https://amazon.com/dp/B07BCDNQSK,"""I first purchased a bento lunch box for my 13 month old but its simply too complicated and cumbersome.  

I dont need 6 compartments, some that are way too tiny.  

I looked and liked the design of these but assumed they would be like regular Tupperware, theyre not!  

They are much thicker and sturdier and have a really nice feel to them and I love having a few on hand and the colors are great.  

Today is our first day trying them out but so far Im very happy with this purchase.""","{'feature': 'design of bento-boxes', 'actual_sentence_extracted': 'I looked and liked the design of these but assumed they would be like regular Tupperware, theyre not! They are much thicker and sturdier and have a really nice feel to them and I love having a few on hand and the colors are great.', 'rephrased_it(without experience & observation)': 'The user mentioned that they liked the design of the bento lunch box but assumed it would be like regular Tupperware. However, it turned out to be much thicker and sturdier with a nice feel to it. The user also loves having a few on hand and the colors are great.', 'sentiment': 'positive'}",design,"The user mentioned that they liked the design of the bento lunch box but assumed it would be like regular Tupperware. However, it turned out to be much thicker and sturdier with a nice feel to it. The user also loves having a few on hand and the colors are great.",,"I liked the design of the bento lunch box but assumed it would be like regular Tupperware. However, it turned out to be much thicker and sturdier with a nice feel to it. I also love having a few on hand and the colors are great.",527132,YES,"I liked the design of the bento lunch box but assumed it would be like regular Tupperware. However, it turned out to be much thicker and sturdier with a nice feel to it. I also love having a few on hand and the colors are great.",30,442335,2024-06-17T06:03:36.632807Z,2024-06-17T06:03:36.632851Z,8.967,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'design of bento-boxes', 'actual_sentence_extracted': 'I found these and one of the determining factors in purchasing them was that the individual sections stay sealed', 'rephrased_it(without experience & observation)': 'The user found the bento boxes with individual sections that stay sealed, which was one of the determining factors in purchasing them.', 'sentiment': 'positive'}""",2,0,2.207904577255249,https://amazon.com/dp/B07BCDNQSK,"""Id been looking around for some bento boxes for (adult) snacks. I found these and one of the determining factors in purchasing them was that the individual sections stay sealed. I can confirm this (whereas the design of other lids I viewed on other products were flat, so they didnt create a seal for the individual compartments)."", Each section is 1/2 cup, so depending on the size of the item, that can be too big, too small or just right. You can see from the different size berries how many roughly fit in each section. The lid is slightly indented (to create the seal) so that impacts the size of the space., ""I would highly recommend these products if the size and style is what youre after. They are good quality and sturdy and I would definitely buy again.""","{'feature': 'design of bento-boxes', 'actual_sentence_extracted': 'I found these and one of the determining factors in purchasing them was that the individual sections stay sealed', 'rephrased_it(without experience & observation)': 'The user found the bento boxes with individual sections that stay sealed, which was one of the determining factors in purchasing them.', 'sentiment': 'positive'}",design,"The user found the bento boxes with individual sections that stay sealed, which was one of the determining factors in purchasing them.",,"I purchased the bento boxes with individual sections that stay sealed, which was a determining factor.",527131,NO,"I purchased the bento boxes with individual sections that stay sealed, which was a determining factor.",30,442334,2024-06-17T06:03:26.582054Z,2024-06-17T06:03:26.582099Z,6.964,NO,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'design of bento-boxes', 'actual_sentence_extracted': 'Design wise, I havent found anything comparable.', 'rephrased_it(without experience & observation)': 'The user mentioned that they have not found anything comparable in terms of design.', 'sentiment': 'positive'}""",1,0,1.647582054138184,https://amazon.com/dp/B07BCDNQSK,"The orange one was broken on delivery.

Two others broke shortly after.

My older child can still open them even though the tabs are broken, but they all broke in this really jagged way.

Like, get-in-trouble-for-bringing-a-weapon-to-school jagged., ""Design wise, I havent found anything comparable.

But the sturdiness (or lacktherof) makes these not a good buy.

"", ""That being said, if these are ever improved, Id buy them again in a heartbeat.""","{'feature': 'design of bento-boxes', 'actual_sentence_extracted': 'Design wise, I havent found anything comparable.', 'rephrased_it(without experience & observation)': 'The user mentioned that they have not found anything comparable in terms of design.', 'sentiment': 'positive'}",design,The user mentioned that they have not found anything comparable in terms of design.,,I have not found anything comparable in terms of design.,527130,NO,I have not found anything comparable in terms of design.,30,442333,2024-06-17T06:03:18.347370Z,2024-06-17T06:03:18.347439Z,3.468,NO,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'compartment of bento-boxes', 'actual_sentence_extracted': 'The compartment sizes are great, they hold jus the right amount of whatever it is I am hoping to pack.', 'rephrased_it(without experience & observation)': 'The user mentioned that the compartment sizes are perfect for holding the right amount of food.', 'sentiment': 'positive'}""",7,0,1.974623680114746,https://amazon.com/dp/B07BCDNQSK,"I already own the original Easy Lunchboxes set with the three compartments and use them almost daily when I bring my lunches to work.

I wanted to get this set as well to use to pack snacks for work or when I am out for an extended period of time and would rather have a healthier snack option.  

The compartment sizes are great, they hold jus the right amount of whatever it is I am hoping to pack.  

They are dishwasher safe so I just put them in the top rack of my dishwasher after use.","{'feature': 'compartment of bento-boxes', 'actual_sentence_extracted': 'The compartment sizes are great, they hold jus the right amount of whatever it is I am hoping to pack.', 'rephrased_it(without experience & observation)': 'The user mentioned that the compartment sizes are perfect for holding the right amount of food.', 'sentiment': 'positive'}",compartments,The user mentioned that the compartment sizes are perfect for holding the right amount of food.,,The compartment sizes are perfect for holding the right amount of food.,527129,NO,The compartment sizes are perfect for holding the right amount of food.,30,442332,2024-06-17T06:03:13.494010Z,2024-06-17T06:03:13.494078Z,3.896,YES,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,6,5,"{""feature"":""compartment of bento-boxes"", ""actual_sentence_extracted"":""The compartments are bigger than they look in photos."", ""rephrased_it(without experience & observation)"":""The user mentioned that the compartments are bigger than they appear in the photos."", ""sentiment"":""positive""}",6,0,1.566990613937378,https://amazon.com/dp/B07BCDNQSK,"The compartments are bigger than they look in photos.

I fit a whole bag of a single serve bag of Snyder’s pretzels in one compartment to be exact.

I use these to make my son homemade lunchables and for pizza days when he only needs to bring a snack to school!","{'feature': 'compartment of bento-boxes', 'actual_sentence_extracted': 'The compartments are bigger than they look in photos.', 'rephrased_it(without experience & observation)': 'The user mentioned that the compartments are bigger than they appear in the photos.', 'sentiment': 'positive'}",compartments,The user mentioned that the compartments are bigger than they appear in the photos.,,The compartments are bigger than they appear in the photos.,527128,NO,The compartments are bigger than they appear in the photos.,30,442331,2024-06-17T06:03:07.965462Z,2024-06-17T06:03:07.965503Z,3.836,YES,different
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""compartment of bento-boxes"", ""actual_sentence_extracted"":""They’re also quite large compartments, my daughter is 1 year and has quite the appetite, and yet I don’t even fill all 4 compartments and she eats it all no problem."", ""rephrased_it(without experience & observation)"":""The user mentioned that the compartments are quite large and his daughter, who is 1 year old and has a big appetite, can easily finish all the food without filling all the compartments."", ""sentiment"":""positive""}",5,0,2.637775421142578,https://amazon.com/dp/B07BCDNQSK,"They’re also quite large compartments, my daughter is 1 year and has quite the appetite, and yet I don’t even fill all 4 compartments and she eats it all no problem.

If you want to use these for your children or for yourself to pack healthy snacks, I think they’re totally worth it.","{'feature': 'compartment of bento-boxes', 'actual_sentence_extracted': 'They’re also quite large compartments, my daughter is 1 year and has quite the appetite, and yet I don’t even fill all 4 compartments and she eats it all no problem.', 'rephrased_it(without experience & observation)': 'The user mentioned that the compartments are quite large and his daughter, who is 1 year old and has a big appetite, can easily finish all the food without filling all the compartments.', 'sentiment': 'positive'}",compartments,"The user mentioned that the compartments are quite large and his daughter, who is 1 year old and has a big appetite, can easily finish all the food without filling all the compartments.",,"The compartments are quite large and my daughter, who has a big appetite, can easily finish all the food without filling all of them.",527127,YES,"The compartments are quite large and my daughter, who has a big appetite, can easily finish all the food without filling all of them.",30,442328,2024-06-17T06:03:02.768495Z,2024-06-17T06:03:02.768539Z,3.916,YES,same
0291f604-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""compartment of bento-boxes"", ""actual_sentence_extracted"":""Ive kept two of the four containers to use for food and the compartments seem reasonably sized for a lunch or basic meal."", ""rephrased_it(without experience & observation)"":""The user mentioned that the compartments of the bento-boxes seem reasonably sized for a lunch or basic meal."", ""sentiment"":""positive""}",4,0,2.032976865768433,https://amazon.com/dp/B07BCDNQSK,"Ive kept two of the four containers to use for food and the compartments seem reasonably sized for a lunch or basic meal.

These also stack and  store well.  

Im truly pleased to have found this product and at a good price with fast shipping too.""","{'feature': 'compartment of bento-boxes', 'actual_sentence_extracted': 'Ive kept two of the four containers to use for food and the compartments seem reasonably sized for a lunch or basic meal.', 'rephrased_it(without experience & observation)': 'The user mentioned that the compartments of the bento-boxes seem reasonably sized for a lunch or basic meal.', 'sentiment': 'positive'}",compartments,The user mentioned that the compartments of the bento-boxes seem reasonably sized for a lunch or basic meal.,,The compartments of the bento-boxes are reasonably sized for a lunch or basic meal.,527126,YES,The compartments of the bento-boxes are reasonably sized for a lunch or basic meal.,30,442327,2024-06-17T06:02:57.600545Z,2024-06-17T06:02:57.600593Z,5.142,YES,same
