Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,id,accept_choice1,accept1,annotator,annotation_id,created_at,updated_at,lead_time,Model_choice,compare
02926171-8cbb-11ed-a7ba-930ee103a0a2,25,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""They FEEL so much more sturdy, in my hand"", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils feel more sturdy in their hand, indicating a comfortable grip."", ""sentiment"":""positive""}",1,0,1.676498174667358,https://amazon.com/dp/B000UEAKC4,"They FEEL so much more sturdy, in my hand.  

I can sharpen them to the teeniest, tiniest point, to do little detail work, and they dont break!  

Less time spent sharpening pencils, is a positive, in my book.  

The colors, are great...and they blend very well.  

I really cant fault them, at all.  

I will most definitely be adding to this collection.""","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'They FEEL so much more sturdy, in my hand', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils feel more sturdy in their hand, indicating a comfortable grip.', 'sentiment': 'positive'}",comfort grip,"The user mentioned that the pencils feel more sturdy in their hand, indicating a comfortable grip.",,I find the pencils to have a comfortable grip and feel more sturdy in my hand.,492352,YES,I find the pencils to have a comfortable grip and feel more sturdy in my hand.,30,402007,2024-06-06T05:08:03.818098Z,2024-06-06T05:08:03.818148Z,5.413,OTHER,different
02926171-8cbb-11ed-a7ba-930ee103a0a2,24,5,"""{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'This box of 36 has an adequate range for most common usage, and as they are easy to blend and layer additional values and tones can be achieved with relative ease', 'rephrased_it(without experience & observation)': 'The reviewer mentioned that this box of 36 has an adequate range for most common usage and it is easy to blend and layer additional values and tones can be achieved with relative ease.', 'sentiment': 'positive'}""",6,0,2.760288715362549,https://amazon.com/dp/B000UEAKC4,"Excellent pencils, so good we bought the full 120 within a few days., Oil based cores that lay down pigment consistently in many layers, they can be blended dry easily, take a nice fine point especially when sharpened with a decent sharpener like the KUM long point., The cores are medium hard, harder than Primsacolor and Luminance, softer than Lyra Rembrandt and Tombow Irojetin. No flakes or dust., Pencil quality is exceptional, casings are high quality with a nice round barrel, consistent and functional, cores centred, zero breakages., This box of 36 has an adequate range for most common usage, and as they are easy to blend and layer additional values and tones can be achieved with relative ease., Highly recommended versatile coloured pencil.","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'This box of 36 has an adequate range for most common usage, and as they are easy to blend and layer additional values and tones can be achieved with relative ease', 'rephrased_it(without experience & observation)': 'The reviewer mentioned that this box of 36 has an adequate range for most common usage and it is easy to blend and layer additional values and tones can be achieved with relative ease.', 'sentiment': 'positive'}",blendability,The reviewer mentioned that this box of 36 has an adequate range for most common usage and it is easy to blend and layer additional values and tones can be achieved with relative ease.,,This box of 36 has an adequate range for most common usage and is easy to blend and layer additional values and tones can be achieved with relative ease.,492351,NO,This box of 36 has an adequate range for most common usage and is easy to blend and layer additional values and tones can be achieved with relative ease.,30,402004,2024-06-06T05:07:16.982975Z,2024-06-06T05:07:16.983025Z,5.051,OTHER,different
006ff226-1fad-11ef-a36d-35b3d2a66b56,5,5,"""{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'They layer, blend, saturate gorgeously, and allow for amazing control while giving amazing quality', 'rephrased_it(without experience & observation)': 'The user has mentioned that these pencils have the ability to layer, blend, and saturate beautifully, allowing for amazing control while giving amazing quality.', 'sentiment': 'positive'}""",3,0,2.307425737380981,https://amazon.com/dp/B003WM07D8,"""Prismacolor are the best colored pencils on the market in my opinion.  I have been using them for, let me count...fifteen years now and have never found one better.  They layer, blend, saturate gorgeously, and allow for amazing control while giving amazing quality.  I cant use oil paints, I just dont paint well at all, but I love the realistic effects oil paints can give.  These pencils can do the same thing.  And they lend themselves to mixed media better than any pencils Ive ever used as well.  These are the best, artist quality pencils.""","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'They layer, blend, saturate gorgeously, and allow for amazing control while giving amazing quality', 'rephrased_it(without experience & observation)': 'The user has mentioned that these pencils have the ability to layer, blend, and saturate beautifully, allowing for amazing control while giving amazing quality.', 'sentiment': 'positive'}",blendability,"The user has mentioned that these pencils have the ability to layer, blend, and saturate beautifully, allowing for amazing control while giving amazing quality.",,"These pencils allow for amazing control while giving amazing quality, with the ability to layer, blend, and saturate beautifully.",492350,YES,"These pencils allow for amazing control while giving amazing quality, with the ability to layer, blend, and saturate beautifully.",30,402002,2024-06-06T05:07:10.635779Z,2024-06-06T05:07:10.635829Z,20.533,OTHER,different
006ff226-1fad-11ef-a36d-35b3d2a66b56,2,5,"{""feature"":""blendability of wooden-colored-pencils"", ""actual_sentence_extracted"":""White is the best color to blend with. I prefer using it rather than the colorless blender. It will mute the color, so where the intensity is important, use the colorless blender, otherwise youll find the white does a much better job of blending."", ""rephrased_it(without experience & observation)"":""The user mentioned that white pencils are the best to blend with and he prefers using them over the colorless blender. He also mentioned that it will mute the color, so where the intensity is important, use the colorless blender, otherwise the white does a much better job of blending."", ""sentiment"":""positive""}",1,0,3.360437870025635,https://amazon.com/dp/B003WM07D8,"""I go through more white pencils than any other color.

I use them down until theres less than an inch of pencil left and only because I cant sharpen it anymore.  

White is the best color to blend with.

I prefer using it rather than the colorless blender.

It will mute the color, so where the intensity is important, use the colorless blender, otherwise youll find the white does a much better job of blending.""","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'White is the best color to blend with. I prefer using it rather than the colorless blender. It will mute the color, so where the intensity is important, use the colorless blender, otherwise youll find the white does a much better job of blending.', 'rephrased_it(without experience & observation)': 'The user mentioned that white pencils are the best to blend with and he prefers using them over the colorless blender. He also mentioned that it will mute the color, so where the intensity is important, use the colorless blender, otherwise the white does a much better job of blending.', 'sentiment': 'positive'}",blendability,"The user mentioned that white pencils are the best to blend with and he prefers using them over the colorless blender. He also mentioned that it will mute the color, so where the intensity is important, use the colorless blender, otherwise the white does a much better job of blending.",,"I prefer using white pencils over the colorless blender for blending because they are the best. The colorless blender can mute the color, so I only use it where intensity is important.",492349,NO,"I prefer using white pencils over the colorless blender for blending because they are the best. The colorless blender can mute the color, so I only use it where intensity is important.",30,402001,2024-06-06T05:06:48.386460Z,2024-06-06T05:06:48.386506Z,20.163,OTHER,different
b8736022-1f9b-11ef-a36d-35b3d2a66b56,9,5,"{""feature"":""smoothness of application of wooden-colored-pencils"", ""actual_sentence_extracted"":""The colors are vibrant, the lay down is rich and smooth."", ""rephrased_it(without experience & observation)"":""The user mentioned that the colors are vibrant and the lay down is rich and smooth."", ""sentiment"":""positive""}",3,0,1.726108551025391,https://amazon.com/dp/B07FMJ37KV,"They don’t have the rapid waxy buildup of Prismas and don’t have the shiny surface buildup of the Arteza.

The colors are vibrant, the lay down is rich and smooth.

They layer and blend beautifully.

The price and performance of these pencils is perfect for the hobby artist.

They perform perfectly on all types of paper in adult coloring books as well as my journaling bible.","{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'The colors are vibrant, the lay down is rich and smooth.', 'rephrased_it(without experience & observation)': 'The user mentioned that the colors are vibrant and the lay down is rich and smooth.', 'sentiment': 'positive'}",smoothness of application,The user mentioned that the colors are vibrant and the lay down is rich and smooth.,,The colors are vibrant and the lay down is rich and smooth.,492348,NO,The colors are vibrant and the lay down is rich and smooth.,30,402000,2024-06-06T05:06:26.123202Z,2024-06-06T05:06:26.123252Z,6.358,OTHER,different
b8736022-1f9b-11ef-a36d-35b3d2a66b56,0,5,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""Lead doesn’t break or crumble and smearproof."", ""rephrased_it(without experience & observation)"":""The user mentioned that the lead of the pencils is smearproof and doesn’t break or crumble."", ""sentiment"":""positive""}",4,0,1.708281993865967,https://amazon.com/dp/B07FMJ37KV,"Quality pencils, blend beautifully.  

Immediately noticed a difference in ease of use, the pencils glide across the design you are coloring and blend beautifully.  

They do not leave residue on the opposite page like some other pencils do.  

Lead doesn’t break or crumble and smearproof.  

Only negative, I wish they had a larger set than 48,  I will continue to purchase these pencils again.  

Love them.","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'Lead doesn’t break or crumble and smearproof.', 'rephrased_it(without experience & observation)': 'The user mentioned that the lead of the pencils is smearproof and doesn’t break or crumble.', 'sentiment': 'positive'}",lead hardness,The user mentioned that the lead of the pencils is smearproof and doesn’t break or crumble.,,The pencils' lead is smearproof and doesn't break or crumble.,492347,YES,The pencils' lead is smearproof and doesn't break or crumble.,30,401999,2024-06-06T05:06:17.880493Z,2024-06-06T05:06:17.880542Z,5.2,OTHER,different
b8736022-1f9b-11ef-a36d-35b3d2a66b56,6,5,"{""feature"":""blendability of wooden-colored-pencils"", ""actual_sentence_extracted"":""They blend amazingly. Excellent for layering, too."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils blend amazingly and are excellent for layering."", ""sentiment"":""positive""}",7,0,1.599923610687256,https://amazon.com/dp/B07FMJ37KV,"I was deciding between Prisma and Faber Castell.

I went with Faber Castell on the recommendation of two other artists friends.

, These colored pencils are so smooth.

They blend amazingly.

Excellent for layering, too.

If you want a solid color, you can sharpen these to a point, and no lie— they won’t break.

, When I swatched the pencils, I was very impressed by the intensity of the pigment.

, I would absolutely buy these again.

I already want more colors.","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'They blend amazingly. Excellent for layering, too.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils blend amazingly and are excellent for layering.', 'sentiment': 'positive'}",blendability,The user mentioned that the pencils blend amazingly and are excellent for layering.,,The pencils blend amazingly and are excellent for layering.,492346,YES,The pencils blend amazingly and are excellent for layering.,30,401998,2024-06-06T05:06:11.236700Z,2024-06-06T05:06:11.236752Z,5.395,OTHER,different
b8736022-1f9b-11ef-a36d-35b3d2a66b56,0,5,"""{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'Immediately noticed a difference in ease of use, the pencils glide across the design you are coloring and blend beautifully.', 'rephrased_it(without experience & observation)': 'The user noticed an immediate difference in ease of use and the pencils glide across the design and blend beautifully.', 'sentiment': 'positive'}""",2,0,2.063297033309937,https://amazon.com/dp/B07FMJ37KV,"Quality pencils, blend beautifully.  

Immediately noticed a difference in ease of use, the pencils glide across the design you are coloring and blend beautifully.  

They do not leave residue on the opposite page like some other pencils do.  

Lead doesn’t break or crumble and smearproof.  

Only negative, I wish they had a larger set than 48,  I will continue to purchase these pencils again.  

Love them.","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'Immediately noticed a difference in ease of use, the pencils glide across the design you are coloring and blend beautifully.', 'rephrased_it(without experience & observation)': 'The user noticed an immediate difference in ease of use and the pencils glide across the design and blend beautifully.', 'sentiment': 'positive'}",blendability,The user noticed an immediate difference in ease of use and the pencils glide across the design and blend beautifully.,,I noticed an immediate difference in ease of use and the pencils glide across the design and blend beautifully.,492345,NO,I noticed an immediate difference in ease of use and the pencils glide across the design and blend beautifully.,30,401997,2024-06-06T05:06:03.681313Z,2024-06-06T05:06:03.681367Z,4.179,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'These pencils are incredibly smooth to color with and the colors are so.... well, colorful! :) Very vibrant, richly pigmented, and easy to color with', 'rephrased_it(without experience & observation)': 'The user has mentioned that these pencils are incredibly smooth to color with and the colors are vibrant, richly pigmented, and easy to color with.', 'sentiment': 'positive'}""",3,0,2.700720071792603,https://amazon.com/dp/B07SXKB7VZ,"""These oil-based colored pencils are wonderful! They are definitely nicer than anything we ever owned before. These are VERY different from your average mass market brand of colored pencils. Some of the cheapie brands are so waxy and dont deliver consistent color or any smoothness whatsoever. With some, the colors are so light that you end up pressing too hard and even tearing the paper! LOL"", These pencils are incredibly smooth to color with and the colors are so.... well, colorful! :) Very vibrant, richly pigmented, and easy to color with., ""The pencil set arrived in pristine condition! No tips were broken and everything was nicely secured in shrink wrap. Sharpening the pencils is a breeze and I didnt have any problems with the points breaking off. Of course, if you over sharpen them, the tips are going to be a lot more fragile, as they are with any colored pencil."", ""The included Enchanted Forest mini coloring book was such a nice surprise! I have always wanted to try one of the adult coloring books because they looked so challenging yet relaxing at the same time. Everyone kept telling me to try it because its so relaxing and they were right! It sure helps put my over stressed mind at ease when I can escape into the world of coloring."", My oldest daughter has been using these colored pencils like crazy as she is a budding artist that is just getting into shading, blending, etc. She said these are much better than the brand she was previously using. Excellent product!","{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'These pencils are incredibly smooth to color with and the colors are so.... well, colorful! :) Very vibrant, richly pigmented, and easy to color with', 'rephrased_it(without experience & observation)': 'The user has mentioned that these pencils are incredibly smooth to color with and the colors are vibrant, richly pigmented, and easy to color with.', 'sentiment': 'positive'}",smoothness of application,"The user has mentioned that these pencils are incredibly smooth to color with and the colors are vibrant, richly pigmented, and easy to color with.",,"These pencils are incredibly smooth to color with and the colors are vibrant, richly pigmented, and easy to use.",492344,YES,"These pencils are incredibly smooth to color with and the colors are vibrant, richly pigmented, and easy to use.",30,401972,2024-06-06T05:04:18.040028Z,2024-06-06T05:04:18.040079Z,6.345,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,8,5,"{""feature"":""smoothness of application of wooden-colored-pencils"", ""actual_sentence_extracted"": ""Now the product is smooth and colors beautifully"", ""rephrased_it(without experience & observation)"":""The user mentioned that the product is smooth and colors beautifully, indicating a positive experience with the smoothness of application of wooden-colored-pencils."", ""sentiment"":""positive""}",2,0,2.151547193527222,https://amazon.com/dp/B07SXKB7VZ,So let’s be honest here... I have not colored or drawn with them besides a test item but the presentation was amazing! Something I would expect from a bigger company. This is what keeps people coming back! Buy from this company please! The fact that they are a small business and put the extra effort in makes me smile! Love it if I could give 10 stars I would. Now the product is smooth and colors beautifully. I haven’t done anything near my usual work but it is proving to be a beautiful waxy oily finish you need when getting the desired effect I want.—- I was not asked to give a review I was just super happy with the products!,"{'feature': 'smoothness of application of wooden-colored-pencils', 'actual_sentence_extracted': 'Now the product is smooth and colors beautifully', 'rephrased_it(without experience & observation)': 'The user mentioned that the product is smooth and colors beautifully, indicating a positive experience with the smoothness of application of wooden-colored-pencils.', 'sentiment': 'positive'}",smoothness of application,"The user mentioned that the product is smooth and colors beautifully, indicating a positive experience with the smoothness of application of wooden-colored-pencils.",,I had a positive experience with the smoothness of application of wooden-colored-pencils as they are smooth and color beautifully.,492343,NO,I had a positive experience with the smoothness of application of wooden-colored-pencils as they are smooth and color beautifully.,30,401971,2024-06-06T05:04:10.206994Z,2024-06-06T05:04:10.207047Z,4.146,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,2,2,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""But, once you need to sharpen the pencil, breaks occur like the wood is weak."", ""rephrased_it(without experience & observation)"":""The user mentioned that once the pencil needs to be sharpened, it breaks easily due to weak wood."", ""sentiment"":""negative""}",7,0,1.942973613739014,https://amazon.com/dp/B07SXKB7VZ,"The pencils have a nice color range.

But, once you need to sharpen the pencil, breaks occur like the wood is weak.

I have had these less than three days and spend more time trying to sharpen to find the ""lead"" than I do using them.

The greens are worse than other colors.

I would not recommend these pencils.","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'But, once you need to sharpen the pencil, breaks occur like the wood is weak.', 'rephrased_it(without experience & observation)': 'The user mentioned that once the pencil needs to be sharpened, it breaks easily due to weak wood.', 'sentiment': 'negative'}",sharpening ease,"The user mentioned that once the pencil needs to be sharpened, it breaks easily due to weak wood.",,"Once I need to sharpen the pencil, it breaks easily due to weak wood.",492342,YES,"Once I need to sharpen the pencil, it breaks easily due to weak wood.",30,401970,2024-06-06T05:04:04.456830Z,2024-06-06T05:04:04.456881Z,5.865,NO,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,2,2,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""It is so frustrating working on a picture and when you go to sharpen the pencil you were using and the led continues to break."", ""rephrased_it(without experience & observation)"":""The user expressed frustration when the pencil lead broke while trying to sharpen it while working on a picture."", ""sentiment"":""negative""}",5,0,2.090136528015137,https://amazon.com/dp/B07SXKB7VZ,"It is so frustrating working on a picture and when you go to sharpen the pencil you were using and the led continues to break.

This has happened to many of the pencils in the pack and most of them have been sharpened to nub with only being used once or twice.

The reason I gave 2 stars was because I do like the pencils the colors are good and for the price they are good to color with.

But the breakage was so frustrating I just couldn’t go higher :(","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'It is so frustrating working on a picture and when you go to sharpen the pencil you were using and the led continues to break.', 'rephrased_it(without experience & observation)': 'The user expressed frustration when the pencil lead broke while trying to sharpen it while working on a picture.', 'sentiment': 'negative'}",sharpening ease,The user expressed frustration when the pencil lead broke while trying to sharpen it while working on a picture.,,I was frustrated when the pencil lead broke while sharpening it while working on a picture.,492341,NO,I was frustrated when the pencil lead broke while sharpening it while working on a picture.,30,401969,2024-06-06T05:03:56.154301Z,2024-06-06T05:03:56.154353Z,13.521,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'Theyre also incredibly difficult to sharpen, because they break in the sharpener.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are very difficult to sharpen because they break in the sharpener.', 'sentiment': 'negative'}""",2,0,1.956472158432007,https://amazon.com/dp/B07SXKB7VZ,"""I like the easy glide and vibrant colors of these pencils.

Unfortunately, they break way too easily.

Even when the slightest pressure is used, the tip cracks off or wobbles in the wood.

Theyre also incredibly difficult to sharpen, because they break in the sharpener.

Ive had these pencils one day, and Im too frustrated with them to continue use.

I wouldnt recommend.""","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'Theyre also incredibly difficult to sharpen, because they break in the sharpener.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are very difficult to sharpen because they break in the sharpener.', 'sentiment': 'negative'}",sharpening ease,The user mentioned that the pencils are very difficult to sharpen because they break in the sharpener.,,Sharpening these pencils is difficult as they break in the sharpener.,492340,YES,Sharpening these pencils is difficult as they break in the sharpener.,30,401966,2024-06-06T05:03:40.941712Z,2024-06-06T05:03:40.941765Z,3.653,YES,same
029261e4-8cbb-11ed-a7ba-930ee103a0a2,4,1,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""Almost after every sharpening the lead would break off 1/8th of an inch in and fall out even with a light application of shading."", ""rephrased_it(without experience & observation)"":""The user mentioned that the lead would break off 1/8th of an inch in and fall out even with a light application of shading after every sharpening. This indicates poor lead hardness."", ""sentiment"":""negative""}",5,0,2.515082120895386,https://amazon.com/dp/B07SXKB7VZ,"This is a garbage product for the money.

I have worked with all different types of colored pencils and these are by far the worst and not the cheapest.

After finishing my client project with the colors I need I will never use these again.

Almost after every sharpening the lead would break off 1/8th of an inch in and fall out even with a light application of shading.","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'Almost after every sharpening the lead would break off 1/8th of an inch in and fall out even with a light application of shading.', 'rephrased_it(without experience & observation)': 'The user mentioned that the lead would break off 1/8th of an inch in and fall out even with a light application of shading after every sharpening. This indicates poor lead hardness.', 'sentiment': 'negative'}",lead hardness,The user mentioned that the lead would break off 1/8th of an inch in and fall out even with a light application of shading after every sharpening. This indicates poor lead hardness.,,"After every sharpening, the lead breaks off 1/8th of an inch with even light shading. This indicates poor lead hardness.",492339,YES,"After every sharpening, the lead breaks off 1/8th of an inch with even light shading. This indicates poor lead hardness.",30,401965,2024-06-06T05:03:35.887260Z,2024-06-06T05:03:35.887312Z,7.348,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""lead hardness of wooden-colored-pencils"", ""actual_sentence_extracted"":""The product is easy to use and very smooth lead."", ""rephrased_it(without experience & observation)"":""The user mentioned that the product is easy to use and has a smooth lead."", ""sentiment"":""positive""}",3,0,1.629603385925293,https://amazon.com/dp/B07SXKB7VZ,"This is just amazinggggg.

The product is easy to use and very smooth lead.

I love the coloring book it came with, but the best part is the grip of the pencil, does not make my hand red.

Get this product now.

Great range of price.

Not to expensive 10/10 rating.

Wish there could of been a 10 star rating instead of 5.","{'feature': 'lead hardness of wooden-colored-pencils', 'actual_sentence_extracted': 'The product is easy to use and very smooth lead.', 'rephrased_it(without experience & observation)': 'The user mentioned that the product is easy to use and has a smooth lead.', 'sentiment': 'positive'}",lead hardness,The user mentioned that the product is easy to use and has a smooth lead.,,I find the product easy to use with a smooth lead.,492338,NO,I find the product easy to use with a smooth lead.,30,401956,2024-06-06T05:02:05.894586Z,2024-06-06T05:02:05.894637Z,4.408,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,0,2,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""Unfortunately, they break way too easily."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils break easily, which indicates that they are not comfortable to grip. The user has used the pencils and has faced this problem personally. Thus, it can be said that user has commeted that based on his experience. So, it is experience-rich sentence."", ""sentiment"":""negative""}",7,0,2.424778938293457,https://amazon.com/dp/B07SXKB7VZ,"""I like the easy glide and vibrant colors of these pencils.

Unfortunately, they break way too easily.

Even when the slightest pressure is used, the tip cracks off or wobbles in the wood.

Theyre also incredibly difficult to sharpen, because they break in the sharpener.

Ive had these pencils one day, and Im too frustrated with them to continue use.

I wouldnt recommend.""","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'Unfortunately, they break way too easily.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils break easily, which indicates that they are not comfortable to grip. The user has used the pencils and has faced this problem personally. Thus, it can be said that user has commeted that based on his experience. So, it is experience-rich sentence.', 'sentiment': 'negative'}",comfort grip,"The user mentioned that the pencils break easily, which indicates that they are not comfortable to grip. The user has used the pencils and has faced this problem personally. Thus, it can be said that user has commeted that based on his experience. So, it is experience-rich sentence.",,"I have personally experienced that the pencils break easily and are uncomfortable to grip. Based on my experience, I can say that the user has commented on this issue.",492337,NO,"I have personally experienced that the pencils break easily and are uncomfortable to grip. Based on my experience, I can say that the user has commented on this issue.",30,401955,2024-06-06T05:02:00.256559Z,2024-06-06T05:02:00.256609Z,6.109,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,0,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""They are shaped to fit in your hand."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils are shaped to fit in the hand, indicating a comfortable grip."", ""sentiment"":""positive""}",5,0,1.64376974105835,https://amazon.com/dp/B07SXKB7VZ,"They are shaped to fit in your hand.

They have clean vibrant colors that are pigmented nicely.

They color smooth and are easy to blend.

I love the variety of colors and the feel of them in my hand.

I do wish they came in a tin box rather than a paper box, but that is a small complaint and would  likely raise the cost.

I would recommend these pencils to anyone wanting to color as an adult but especially for homeschooling.","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'They are shaped to fit in your hand.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are shaped to fit in the hand, indicating a comfortable grip.', 'sentiment': 'positive'}",comfort grip,"The user mentioned that the pencils are shaped to fit in the hand, indicating a comfortable grip.",,The pencils have a comfortable grip as they are shaped to fit in the hand.,492336,YES,The pencils have a comfortable grip as they are shaped to fit in the hand.,30,401953,2024-06-06T05:01:52.032802Z,2024-06-06T05:01:52.032852Z,5.906,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""comfort grip of wooden-colored-pencils"", ""actual_sentence_extracted"":""I love the coloring book it came with, but the best part is the grip of the pencil, does not make my hand red."", ""rephrased_it(without experience & observation)"":""The user mentioned that the grip of the pencil is comfortable and does not cause redness on their hand."", ""sentiment"":""positive""}",1,0,2.06097936630249,https://amazon.com/dp/B07SXKB7VZ,"This is just amazinggggg.

The product is easy to use and very smooth lead.

I love the coloring book it came with, but the best part is the grip of the pencil, does not make my hand red.

Get this product now.

Great range of price.

Not to expensive 10/10 rating.

Wish there could of been a 10 star rating instead of 5.","{'feature': 'comfort grip of wooden-colored-pencils', 'actual_sentence_extracted': 'I love the coloring book it came with, but the best part is the grip of the pencil, does not make my hand red.', 'rephrased_it(without experience & observation)': 'The user mentioned that the grip of the pencil is comfortable and does not cause redness on their hand.', 'sentiment': 'positive'}",comfort grip,The user mentioned that the grip of the pencil is comfortable and does not cause redness on their hand.,,The pencil grip is comfortable and does not cause redness on my hand.,492335,YES,The pencil grip is comfortable and does not cause redness on my hand.,30,401952,2024-06-06T05:01:44.905664Z,2024-06-06T05:01:44.905715Z,4.135,OTHER,different
029261e4-8cbb-11ed-a7ba-930ee103a0a2,2,5,"{""feature"":""blendability of wooden-colored-pencils"", ""actual_sentence_extracted"":""These pencils are a very nice blend. They color well and they sharpen."", ""rephrased_it(without experience & observation)"":""The user mentioned that the pencils are a nice blend and they color well and sharpen well."", ""sentiment"":""positive""}",6,0,1.743581295013428,https://amazon.com/dp/B07SXKB7VZ,"And colored pencils which wont sharpen without breaking are really pointless (pun intended!)  

These pencils are a very nice blend.  

They color well and they sharpen.  

As has been mentioned by others, the box is not a good way to display the pencils when you are searching for a certain color.  

I have the pencils in see-through pencil pouches divided by color.""","{'feature': 'blendability of wooden-colored-pencils', 'actual_sentence_extracted': 'These pencils are a very nice blend. They color well and they sharpen.', 'rephrased_it(without experience & observation)': 'The user mentioned that the pencils are a nice blend and they color well and sharpen well.', 'sentiment': 'positive'}",blendability,The user mentioned that the pencils are a nice blend and they color well and sharpen well.,,The pencils have a nice blend and color and sharpen well.,492334,NO,The pencils have a nice blend and color and sharpen well.,30,401951,2024-06-06T05:01:39.555766Z,2024-06-06T05:01:39.555819Z,3.478,OTHER,different
613d65e2-1fa9-11ef-a36d-35b3d2a66b56,0,4,"{""feature"":""sharpening ease of wooden-colored-pencils"", ""actual_sentence_extracted"":""The colours are bold and richly pigmented, they bend well and lay down smoothly."", ""rephrased_it(without experience & observation)"":""The user mentioned that the colours are bold and richly pigmented, they bend well and lay down smoothly."", ""sentiment"":""positive""}",5,0,1.956570148468018,https://amazon.com/dp/B0BYNXCJRC,"""The barrels are a little slim but the triangular shape is easy to hold and doesnt roll.

The colours are bold and richly pigmented, they bend well and lay down smoothly.

I expected much less as they appear to be marketed toward younger users but they arent far off of some of my more expensive coloured pencils performance wise.""","{'feature': 'sharpening ease of wooden-colored-pencils', 'actual_sentence_extracted': 'The colours are bold and richly pigmented, they bend well and lay down smoothly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the colours are bold and richly pigmented, they bend well and lay down smoothly.', 'sentiment': 'positive'}",sharpening ease,"The user mentioned that the colours are bold and richly pigmented, they bend well and lay down smoothly.",,"The colours are bold, richly pigmented, bend well and lay down smoothly.",492333,Ignore,"The colours are bold, richly pigmented, bend well and lay down smoothly.",30,401949,2024-06-06T05:01:34.465406Z,2024-06-06T05:01:34.465456Z,3.819,OTHER,different
